trial,key,time,id,type,shadow,setsize,stimulus
11614,right,1476.54545307159,25,flat,FALSE,9,present
11615,right,831.172525882721,25,flat,FALSE,9,present
11616,right,970.474302768707,25,flat,FALSE,9,present
11617,right,649.874210357666,25,flat,FALSE,9,present
11618,right,985.989630222321,25,flat,FALSE,9,present
11619,right,1136.56103610992,25,flat,FALSE,9,present
11620,right,492.954105138779,25,flat,FALSE,9,present
11621,right,1543.35510730743,25,flat,FALSE,9,present
11622,right,486.402213573456,25,flat,FALSE,9,present
11623,right,952.20011472702,25,flat,FALSE,9,present
11624,right,1000.68151950836,25,flat,FALSE,9,present
11625,right,595.887839794159,25,flat,FALSE,9,present
11626,right,2154.73604202271,25,flat,FALSE,9,present
11627,right,1356.43374919891,25,flat,FALSE,9,present
11628,right,1244.09973621368,25,flat,FALSE,9,present
11629,right,2950.74105262756,25,flat,FALSE,9,present
11630,right,1111.97829246521,25,flat,FALSE,9,present
11631,left,2061.10858917236,25,flat,FALSE,9,absent
11632,right,1932.32727050781,25,flat,FALSE,9,absent
11633,left,2888.29517364502,25,flat,FALSE,9,absent
11634,left,2904.91557121277,25,flat,FALSE,9,absent
11635,left,2374.32265281677,25,flat,FALSE,9,absent
11636,left,2278.18846702576,25,flat,FALSE,9,absent
11637,left,3368.19767951965,25,flat,FALSE,9,absent
11638,left,2185.04357337952,25,flat,FALSE,9,absent
11639,left,2091.35985374451,25,flat,FALSE,9,absent
11640,left,2650.8104801178,25,flat,FALSE,9,absent
11641,right,790.16637802124,25,flat,TRUE,3,present
11642,right,1053.30383777618,25,flat,TRUE,3,present
11643,right,1047.24013805389,25,flat,TRUE,3,present
11644,right,1216.1408662796,25,flat,TRUE,3,present
11645,right,729.189574718475,25,flat,TRUE,3,present
11646,right,1159.79146957398,25,flat,TRUE,3,present
11647,right,689.565896987915,25,flat,TRUE,3,present
11648,right,981.625258922577,25,flat,TRUE,3,present
11649,right,775.786876678467,25,flat,TRUE,3,present
11650,right,831.329584121704,25,flat,TRUE,3,present
11651,right,1148.96655082703,25,flat,TRUE,3,present
11652,right,1095.12865543366,25,flat,TRUE,3,present
11653,right,599.032878875732,25,flat,TRUE,3,present
11654,left,784.181773662567,25,flat,TRUE,3,present
11655,right,668.637275695801,25,flat,TRUE,3,present
11656,right,968.183159828186,25,flat,TRUE,3,present
11657,right,762.95679807663,25,flat,TRUE,3,present
11658,left,942.739248275757,25,flat,TRUE,3,present
11659,right,590.49779176712,25,flat,TRUE,3,present
11660,right,608.26700925827,25,flat,TRUE,3,present
11661,left,821.470439434052,25,flat,TRUE,3,present
11662,right,520.481526851654,25,flat,TRUE,3,present
11663,right,781.113982200623,25,flat,TRUE,3,present
11664,right,547.117352485657,25,flat,TRUE,3,present
11665,right,534.759759902954,25,flat,TRUE,3,present
11666,right,580.060839653015,25,flat,TRUE,3,present
11667,right,815.614402294159,25,flat,TRUE,3,present
11668,right,923.741102218628,25,flat,TRUE,3,present
11669,right,618.365585803986,25,flat,TRUE,3,present
11670,right,859.625697135925,25,flat,TRUE,3,present
11671,left,1250.69773197174,25,flat,TRUE,3,absent
11672,left,1233.5798740387,25,flat,TRUE,3,absent
11673,left,1008.70990753174,25,flat,TRUE,3,absent
11674,left,1451.91514492035,25,flat,TRUE,3,absent
11675,left,1692.58749485016,25,flat,TRUE,3,absent
11676,left,962.800979614258,25,flat,TRUE,3,absent
11677,left,1125.09369850159,25,flat,TRUE,3,absent
11678,left,865.062594413757,25,flat,TRUE,3,absent
11679,left,1311.98596954346,25,flat,TRUE,3,absent
11680,left,843.161642551422,25,flat,TRUE,3,absent
11681,right,1147.03571796417,25,flat,TRUE,6,present
11682,right,876.985371112823,25,flat,TRUE,6,present
11683,right,1516.5296792984,25,flat,TRUE,6,present
11684,right,931.64336681366,25,flat,TRUE,6,present
11685,right,1230.97097873688,25,flat,TRUE,6,present
11686,right,904.103636741638,25,flat,TRUE,6,present
11687,right,1640.43962955475,25,flat,TRUE,6,present
11688,right,967.649459838867,25,flat,TRUE,6,present
11689,right,532.407701015472,25,flat,TRUE,6,present
11690,right,1159.17670726776,25,flat,TRUE,6,present
11691,right,774.549424648285,25,flat,TRUE,6,present
11692,left,2777.76122093201,25,flat,TRUE,6,present
11693,right,1027.3015499115,25,flat,TRUE,6,present
11694,right,758.166134357452,25,flat,TRUE,6,present
11695,right,1045.91548442841,25,flat,TRUE,6,present
11696,right,894.637584686279,25,flat,TRUE,6,present
11697,right,1595.263838768,25,flat,TRUE,6,present
11698,right,1089.83540534973,25,flat,TRUE,6,present
11699,right,795.580387115479,25,flat,TRUE,6,present
11700,right,890.379250049591,25,flat,TRUE,6,present
11701,left,1231.61244392395,25,flat,TRUE,6,present
11702,right,455.651044845581,25,flat,TRUE,6,present
11703,right,2413.41638565064,25,flat,TRUE,6,present
11704,right,1843.75524520874,25,flat,TRUE,6,present
11705,right,687.506020069122,25,flat,TRUE,6,present
11706,left,1641.37089252472,25,flat,TRUE,6,present
11707,right,659.340560436249,25,flat,TRUE,6,present
11708,right,1301.82671546936,25,flat,TRUE,6,present
11709,right,754.17160987854,25,flat,TRUE,6,present
11710,right,2169.19088363648,25,flat,TRUE,6,present
11711,left,1503.01611423492,25,flat,TRUE,6,absent
11712,left,2265.18988609314,25,flat,TRUE,6,absent
11713,left,1842.87905693054,25,flat,TRUE,6,absent
11714,left,1181.63561820984,25,flat,TRUE,6,absent
11715,left,2090.52658081055,25,flat,TRUE,6,absent
11716,left,3524.31225776672,25,flat,TRUE,6,absent
11717,right,2625.20694732666,25,flat,TRUE,6,absent
11718,left,2320.70350646973,25,flat,TRUE,6,absent
11719,left,1763.94248008728,25,flat,TRUE,6,absent
11720,left,1948.82166385651,25,flat,TRUE,6,absent
11721,right,1721.64523601532,25,flat,TRUE,9,present
11722,right,1203.06551456451,25,flat,TRUE,9,present
11723,right,543.398201465607,25,flat,TRUE,9,present
11724,right,2434.92221832275,25,flat,TRUE,9,present
11725,right,1799.47197437286,25,flat,TRUE,9,present
11726,right,2031.19206428528,25,flat,TRUE,9,present
11727,right,793.132901191711,25,flat,TRUE,9,present
11728,right,1652.9700756073,25,flat,TRUE,9,present
11729,right,1454.98704910278,25,flat,TRUE,9,present
11730,right,968.243360519409,25,flat,TRUE,9,present
11731,right,2491.34588241577,25,flat,TRUE,9,present
11732,right,914.477646350861,25,flat,TRUE,9,present
11733,right,637.393414974213,25,flat,TRUE,9,present
11734,right,940.475761890411,25,flat,TRUE,9,present
11735,right,952.517926692963,25,flat,TRUE,9,present
11736,right,3620.69988250732,25,flat,TRUE,9,present
11737,right,703.234493732452,25,flat,TRUE,9,present
11738,right,841.445922851562,25,flat,TRUE,9,present
11739,right,765.293836593628,25,flat,TRUE,9,present
11740,right,565.707325935364,25,flat,TRUE,9,present
11741,right,2154.8707485199,25,flat,TRUE,9,present
11742,right,503.357529640198,25,flat,TRUE,9,present
11743,right,2811.27643585205,25,flat,TRUE,9,present
11744,right,1564.20946121216,25,flat,TRUE,9,present
11745,right,1565.42062759399,25,flat,TRUE,9,present
11746,right,2102.8037071228,25,flat,TRUE,9,present
11747,right,1010.08832454681,25,flat,TRUE,9,present
11748,right,2862.15782165527,25,flat,TRUE,9,present
11749,right,566.772639751434,25,flat,TRUE,9,present
11750,right,1077.3663520813,25,flat,TRUE,9,present
11751,right,2715.59405326843,25,flat,TRUE,9,absent
11752,left,3277.04215049744,25,flat,TRUE,9,absent
11753,left,3446.55418395996,25,flat,TRUE,9,absent
11754,left,2165.67015647888,25,flat,TRUE,9,absent
11755,left,2533.59460830689,25,flat,TRUE,9,absent
11756,NA,NA,25,flat,TRUE,9,absent
11757,left,2857.89823532104,25,flat,TRUE,9,absent
11758,left,2668.48683357239,25,flat,TRUE,9,absent
11759,left,3060.77933311462,25,flat,TRUE,9,absent
11760,left,3155.43913841248,25,flat,TRUE,9,absent
11761,right,900.6307721138,25,gradient,FALSE,3,present
11762,right,1036.72242164612,25,gradient,FALSE,3,present
11763,right,806.22810125351,25,gradient,FALSE,3,present
11764,left,1513.05723190308,25,gradient,FALSE,3,present
11765,right,597.217977046967,25,gradient,FALSE,3,present
11766,right,952.637672424316,25,gradient,FALSE,3,present
11767,right,577.093303203583,25,gradient,FALSE,3,present
11768,right,1093.09720993042,25,gradient,FALSE,3,present
11769,right,464.625805616379,25,gradient,FALSE,3,present
11770,right,1030.72345256805,25,gradient,FALSE,3,present
11771,right,562.652170658112,25,gradient,FALSE,3,present
11772,right,894.432306289673,25,gradient,FALSE,3,present
11773,right,1041.45157337189,25,gradient,FALSE,3,present
11774,right,518.821537494659,25,gradient,FALSE,3,present
11775,right,2304.31008338928,25,gradient,FALSE,3,present
11776,right,877.396941184998,25,gradient,FALSE,3,present
11777,right,1048.46942424774,25,gradient,FALSE,3,present
11778,right,580.299258232117,25,gradient,FALSE,3,present
11779,right,901.410460472107,25,gradient,FALSE,3,present
11780,right,859.002351760864,25,gradient,FALSE,3,present
11781,right,584.97017621994,25,gradient,FALSE,3,present
11782,right,513.007283210754,25,gradient,FALSE,3,present
11783,right,1093.00172328949,25,gradient,FALSE,3,present
11784,right,593.83749961853,25,gradient,FALSE,3,present
11785,right,609.696686267853,25,gradient,FALSE,3,present
11786,right,999.075949192047,25,gradient,FALSE,3,present
11787,left,696.673035621643,25,gradient,FALSE,3,present
11788,right,750.783979892731,25,gradient,FALSE,3,present
11789,right,837.569057941437,25,gradient,FALSE,3,present
11790,right,730.566203594208,25,gradient,FALSE,3,present
11791,left,1031.63588047028,25,gradient,FALSE,3,absent
11792,right,850.851774215698,25,gradient,FALSE,3,absent
11793,left,1126.4613866806,25,gradient,FALSE,3,absent
11794,left,1030.62522411346,25,gradient,FALSE,3,absent
11795,left,1671.80144786835,25,gradient,FALSE,3,absent
11796,left,1040.83371162415,25,gradient,FALSE,3,absent
11797,left,1105.06236553192,25,gradient,FALSE,3,absent
11798,left,2165.74358940125,25,gradient,FALSE,3,absent
11799,left,1730.30412197113,25,gradient,FALSE,3,absent
11800,left,859.125852584839,25,gradient,FALSE,3,absent
11801,right,1134.48071479797,25,gradient,FALSE,6,present
11802,right,1283.73181819916,25,gradient,FALSE,6,present
11803,right,1342.60952472687,25,gradient,FALSE,6,present
11804,right,1276.7071723938,25,gradient,FALSE,6,present
11805,right,1351.28080844879,25,gradient,FALSE,6,present
11806,right,1280.36713600159,25,gradient,FALSE,6,present
11807,right,1891.90101623535,25,gradient,FALSE,6,present
11808,right,715.972185134888,25,gradient,FALSE,6,present
11809,right,1249.6166229248,25,gradient,FALSE,6,present
11810,right,923.015475273132,25,gradient,FALSE,6,present
11811,right,1111.82057857513,25,gradient,FALSE,6,present
11812,right,813.063263893127,25,gradient,FALSE,6,present
11813,right,1491.68753623962,25,gradient,FALSE,6,present
11814,right,530.104577541351,25,gradient,FALSE,6,present
11815,right,532.722771167755,25,gradient,FALSE,6,present
11816,right,2089.7912979126,25,gradient,FALSE,6,present
11817,right,747.155785560608,25,gradient,FALSE,6,present
11818,right,1215.86549282074,25,gradient,FALSE,6,present
11819,right,1171.07892036438,25,gradient,FALSE,6,present
11820,right,1745.02992630005,25,gradient,FALSE,6,present
11821,right,585.393369197845,25,gradient,FALSE,6,present
11822,right,604.655623435974,25,gradient,FALSE,6,present
11823,right,1741.81747436523,25,gradient,FALSE,6,present
11824,right,1673.24936389923,25,gradient,FALSE,6,present
11825,right,1217.81075000763,25,gradient,FALSE,6,present
11826,right,1685.75370311737,25,gradient,FALSE,6,present
11827,right,587.254822254181,25,gradient,FALSE,6,present
11828,right,625.271558761597,25,gradient,FALSE,6,present
11829,right,814.730048179626,25,gradient,FALSE,6,present
11830,left,1404.96170520782,25,gradient,FALSE,6,present
11831,left,1561.08462810516,25,gradient,FALSE,6,absent
11832,left,2437.92057037354,25,gradient,FALSE,6,absent
11833,left,1943.47476959228,25,gradient,FALSE,6,absent
11834,left,1374.94015693665,25,gradient,FALSE,6,absent
11835,left,1779.95073795319,25,gradient,FALSE,6,absent
11836,left,1628.01742553711,25,gradient,FALSE,6,absent
11837,left,1672.39785194397,25,gradient,FALSE,6,absent
11838,left,2046.82517051697,25,gradient,FALSE,6,absent
11839,left,1976.87602043152,25,gradient,FALSE,6,absent
11840,right,2856.11391067505,25,gradient,FALSE,6,absent
11841,right,1003.96549701691,25,gradient,FALSE,9,present
11842,right,1408.34963321686,25,gradient,FALSE,9,present
11843,right,877.321362495422,25,gradient,FALSE,9,present
11844,right,1656.01348876953,25,gradient,FALSE,9,present
11845,right,922.393560409546,25,gradient,FALSE,9,present
11846,right,1855.42619228363,25,gradient,FALSE,9,present
11847,right,658.384025096893,25,gradient,FALSE,9,present
11848,left,2187.57104873657,25,gradient,FALSE,9,present
11849,right,1841.09354019165,25,gradient,FALSE,9,present
11850,right,531.638264656067,25,gradient,FALSE,9,present
11851,right,1813.76087665558,25,gradient,FALSE,9,present
11852,right,1280.49027919769,25,gradient,FALSE,9,present
11853,right,2863.08002471924,25,gradient,FALSE,9,present
11854,right,514.053463935852,25,gradient,FALSE,9,present
11855,right,515.844464302063,25,gradient,FALSE,9,present
11856,left,3370.11694908142,25,gradient,FALSE,9,present
11857,right,1888.64743709564,25,gradient,FALSE,9,present
11858,right,1234.52997207642,25,gradient,FALSE,9,present
11859,right,1733.60455036163,25,gradient,FALSE,9,present
11860,right,797.644019126892,25,gradient,FALSE,9,present
11861,right,1520.71928977966,25,gradient,FALSE,9,present
11862,right,710.755288600922,25,gradient,FALSE,9,present
11863,right,696.971714496613,25,gradient,FALSE,9,present
11864,right,846.85754776001,25,gradient,FALSE,9,present
11865,right,1136.50155067444,25,gradient,FALSE,9,present
11866,right,1781.57961368561,25,gradient,FALSE,9,present
11867,right,1550.58979988098,25,gradient,FALSE,9,present
11868,right,1781.28373622894,25,gradient,FALSE,9,present
11869,right,1585.15727519989,25,gradient,FALSE,9,present
11870,right,1613.76416683197,25,gradient,FALSE,9,present
11871,left,2677.64854431152,25,gradient,FALSE,9,absent
11872,left,2050.15373229981,25,gradient,FALSE,9,absent
11873,left,3221.30966186523,25,gradient,FALSE,9,absent
11874,left,2934.13710594177,25,gradient,FALSE,9,absent
11875,left,2114.72058296204,25,gradient,FALSE,9,absent
11876,left,3063.10272216797,25,gradient,FALSE,9,absent
11877,left,1933.01904201508,25,gradient,FALSE,9,absent
11878,left,1982.00356960297,25,gradient,FALSE,9,absent
11879,left,3050.03356933594,25,gradient,FALSE,9,absent
11880,right,1809.98075008392,25,gradient,FALSE,9,absent
11881,right,1151.19206905365,25,gradient,TRUE,3,present
11882,right,656.289577484131,25,gradient,TRUE,3,present
11883,right,592.868626117706,25,gradient,TRUE,3,present
11884,right,1328.05347442627,25,gradient,TRUE,3,present
11885,right,621.769964694977,25,gradient,TRUE,3,present
11886,right,953.835070133209,25,gradient,TRUE,3,present
11887,right,980.535268783569,25,gradient,TRUE,3,present
11888,right,763.538062572479,25,gradient,TRUE,3,present
11889,right,709.062814712524,25,gradient,TRUE,3,present
11890,right,1150.33543109894,25,gradient,TRUE,3,present
11891,right,1202.8591632843,25,gradient,TRUE,3,present
11892,right,757.341682910919,25,gradient,TRUE,3,present
11893,right,1032.08470344544,25,gradient,TRUE,3,present
11894,right,763.140559196472,25,gradient,TRUE,3,present
11895,right,1227.79023647308,25,gradient,TRUE,3,present
11896,right,732.475221157074,25,gradient,TRUE,3,present
11897,right,603.94948720932,25,gradient,TRUE,3,present
11898,right,890.200316905975,25,gradient,TRUE,3,present
11899,right,500.215888023376,25,gradient,TRUE,3,present
11900,right,754.753530025482,25,gradient,TRUE,3,present
11901,right,1086.23707294464,25,gradient,TRUE,3,present
11902,right,543.796062469482,25,gradient,TRUE,3,present
11903,right,663.756251335144,25,gradient,TRUE,3,present
11904,right,575.01494884491,25,gradient,TRUE,3,present
11905,right,860.832333564758,25,gradient,TRUE,3,present
11906,right,1202.36456394196,25,gradient,TRUE,3,present
11907,right,893.651604652405,25,gradient,TRUE,3,present
11908,right,764.664649963379,25,gradient,TRUE,3,present
11909,left,1043.53773593903,25,gradient,TRUE,3,present
11910,right,1271.20733261108,25,gradient,TRUE,3,present
11911,right,810.090601444244,25,gradient,TRUE,3,absent
11912,left,1016.1794424057,25,gradient,TRUE,3,absent
11913,left,1359.48443412781,25,gradient,TRUE,3,absent
11914,left,1015.25568962097,25,gradient,TRUE,3,absent
11915,left,939.9294257164,25,gradient,TRUE,3,absent
11916,left,1246.20163440704,25,gradient,TRUE,3,absent
11917,left,1155.71999549866,25,gradient,TRUE,3,absent
11918,left,938.229084014893,25,gradient,TRUE,3,absent
11919,left,1019.39558982849,25,gradient,TRUE,3,absent
11920,left,1572.40319252014,25,gradient,TRUE,3,absent
11921,right,1157.28235244751,25,gradient,TRUE,6,present
11922,right,1197.23689556122,25,gradient,TRUE,6,present
11923,right,753.64404916763306,25,gradient,TRUE,6,present
11924,right,610.400438308716,25,gradient,TRUE,6,present
11925,right,1798.63035678864,25,gradient,TRUE,6,present
11926,left,1815.12141227722,25,gradient,TRUE,6,present
11927,right,843.360781669617,25,gradient,TRUE,6,present
11928,right,966.336727142334,25,gradient,TRUE,6,present
11929,right,658.612549304962,25,gradient,TRUE,6,present
11930,right,1157.7969789505,25,gradient,TRUE,6,present
11931,right,531.696081161499,25,gradient,TRUE,6,present
11932,right,807.587325572968,25,gradient,TRUE,6,present
11933,right,1502.14302539825,25,gradient,TRUE,6,present
11934,right,652.87458896637,25,gradient,TRUE,6,present
11935,right,1467.87965297699,25,gradient,TRUE,6,present
11936,right,657.871544361115,25,gradient,TRUE,6,present
11937,right,1530.46035766602,25,gradient,TRUE,6,present
11938,right,842.955350875854,25,gradient,TRUE,6,present
